"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
649912/0008-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0009-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;49;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0010-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;49;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0008-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0003-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0004-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0005-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0006-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149366/0002-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;0;"  ";0;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149366/0003-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;62;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149403/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149405/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;81;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149404/0001-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;37;1318;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
903991/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0009-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0018-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0004-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0005-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0006-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0007-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0008-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0010-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149434/0002-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;4.20;;4;1445;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149377/0002-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;49.10
149349/0004-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;43;1838;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650040/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0006-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0005-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;145;S/N;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650039/0002-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;85;NULL;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650039/0011-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;85;NULL;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650039/0004-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;NULL;NULL;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650039/0010-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;880;"  ";0;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650042/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650043/0000-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650046/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650032/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;87;872;"  ";0;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650041/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;0;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0003-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;192;519;" ";1;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0004-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;192;519;"  ";1;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0001-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649904/0012-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149344/0002-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149350/0002-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650116/0002-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650116/0003-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650117/0002-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649851/0002-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;21.15;;75;557;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;30.00
649903/0004-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;1243;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649904/0007-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649904/0008-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;58;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649925/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649939/0000-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;0;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649946/0001-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;39;132;"  ";NULL;"CAÃ‘ADA DE GOMEZ     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;45.50
649955/0000-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;1243;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650004/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650009/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;4.14;;326;127;"  ";NULL;LANDETA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;30.65
650034/0001-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650085/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650094/0002-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650099/0000-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0011-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0012-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650107/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;50.12;;33;138;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;71.09
649817/0001-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649817/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;204;360;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649347/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649347/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149347/0002-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149347/0003-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149347/0004-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;75;3486;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149347/0005-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;75;3486;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
904129/0000-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1092;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.78
649904/0013-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;226;1751;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650054/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;807.51;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;1145.41
650103/0006-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0014-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0018-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650134/0001-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649794/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649817/0002-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649817/0005-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;NULL;;72;1345;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;NULL
649818/0002-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;85.84;;86;2169;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;121.76
649923/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;139;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649988/0000-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650047/0002-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650048/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;40;1840;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649724/0030-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;227;NULL;" ";NULL;"DESVIO ARIJON       ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649724/0052-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649813/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;204;360;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649813/0005-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;NULL;;204;360;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;NULL
649814/0000-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;75;1664;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0001-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;2;1416;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0009-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;68;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0007-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;2.10;;1;1029;" ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0008-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;2025;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0010-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;NULL;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650044/0011-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149421/0009-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149421/0010-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149421/0008-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149676/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;14;2700;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149676/0003-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;14;2700;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149677/0004-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;66;2082;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0001-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0010-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;40;1840;" ";NULL;ROSARIO;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0009-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;40;1840;" ";NULL;ROSARIO;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650045/0008-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;40;1840;" ";NULL;ROSARIO;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650118/0002-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;NULL;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650081/0005-6;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;137;1401;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649720/0000-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;43.66;;38;1626;" ";NULL;"SANTO TOME          ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;63.28
649720/0000-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;42.71;;38;1626;" ";NULL;"SANTO TOME          ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;63.28
649721/0000-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649721/0000-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649722/0000-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;67.26;;NULL;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;97.47
649722/0000-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;65.79;;NULL;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;97.47
649723/0001-7;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;158;257;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;158.00
649723/0001-7;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;158;257;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;158.00
649724/0043-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;44.54;;202;367;" ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;64.55
649724/0043-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;43.57;;202;367;" ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;64.55
649726/0002-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;138.08;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;200.11
649726/0002-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;135.08;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;200.11
649731/0000-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;65.47;;NULL;NULL;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;94.88
649731/0000-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;64.05;;NULL;NULL;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;94.88
649733/0001-4;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;1.20;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649733/0001-4;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649733/0002-3;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;1.20;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649733/0002-3;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649734/0002-2;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;1710;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649734/0002-2;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;1710;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649736/0000-2;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;18.35;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.60
649736/0000-2;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;17.95;;77;NULL;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.60
649737/0001-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649737/0001-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649737/0002-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649737/0002-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649738/0000-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;203;NULL;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
